Date,Price,Open,High,Low,Vol.,Change %,r
31-Jan-20,"8,535.85","8,685.81","8,685.81","8,508.36",-,-1.96%,-0.0200
30-Jan-20,"8,706.55","8,583.34","8,711.38","8,571.22",-,0.81%,0.0081
29-Jan-20,"8,636.43","8,676.96","8,690.37","8,634.58",-,-0.13%,-0.0013
28-Jan-20,"8,647.66","8,605.09","8,673.07","8,598.72",-,0.87%,0.0086
27-Jan-20,"8,572.90","8,550.66","8,607.26","8,546.74",-,-1.43%,-0.0145
24-Jan-20,"8,697.39","8,791.32","8,791.32","8,660.99",-,-0.97%,-0.0098
23-Jan-20,"8,782.21","8,784.72","8,791.31","8,716.07",-,-0.03%,-0.0003
22-Jan-20,"8,784.72","8,795.34","8,812.66","8,774.65",-,0.18%,0.0018
21-Jan-20,"8,769.34","8,783.68","8,812.29","8,765.05",-,-0.58%,-0.0058
17-Jan-20,"8,820.50","8,799.46","8,823.44","8,796.14",-,0.44%,0.0043
16-Jan-20,"8,782.19","8,751.22","8,782.63","8,737.31",-,0.79%,0.0078
15-Jan-20,"8,713.53","8,695.86","8,728.02","8,690.11",-,-0.09%,-0.0009
14-Jan-20,"8,721.43","8,741.13","8,756.16","8,710.05",-,-0.33%,-0.0033
13-Jan-20,"8,750.57","8,694.46","8,750.57","8,685.96",-,0.78%,0.0078
10-Jan-20,"8,682.68","8,721.09","8,721.09","8,673.03",-,-0.41%,-0.0041
9-Jan-20,"8,718.08","8,711.35","8,722.30","8,697.79",-,0.51%,0.0051
8-Jan-20,"8,673.66","8,627.66","8,709.42","8,625.79",-,0.60%,0.0059
7-Jan-20,"8,622.12","8,654.58","8,662.32","8,621.41",-,-0.63%,-0.0063
6-Jan-20,"8,676.55","8,615.18","8,676.68","8,612.92",-,-0.10%,-0.0010
3-Jan-20,"8,684.99","8,652.15","8,712.84","8,648.02",-,-0.79%,-0.0080
2-Jan-20,"8,754.23","8,700.11","8,755.06","8,700.11",-,0.62%,0.0062
31-Dec-19,"8,700.11","8,661.18","8,701.48","8,657.00",-,0.34%,0.0034
30-Dec-19,"8,670.90","8,710.67","8,715.22","8,663.03",-,-0.31%,-0.0031
27-Dec-19,"8,697.79","8,716.24","8,719.12","8,687.67",-,0.02%,0.0002
26-Dec-19,"8,695.68","8,661.90","8,696.76","8,651.44",-,0.51%,0.0051
24-Dec-19,"8,651.44","8,649.48","8,656.76","8,640.14",-,0.07%,0.0007
23-Dec-19,"8,645.51","8,673.57","8,682.51","8,640.58",-,-0.32%,-0.0032
20-Dec-19,"8,673.57","8,684.40","8,708.84","8,669.60",-,0.12%,0.0012
19-Dec-19,"8,663.11","8,649.61","8,668.53","8,642.30",-,0.16%,0.0016
18-Dec-19,"8,649.61","8,664.18","8,676.16","8,649.57",-,-0.09%,-0.0009
17-Dec-19,"8,657.81","8,649.65","8,670.69","8,637.92",-,0.09%,0.0009
16-Dec-19,"8,649.65","8,659.62","8,675.73","8,648.71",-,0.60%,0.0060
13-Dec-19,"8,598.09","8,602.78","8,647.11","8,558.33",-,0.08%,0.0008
12-Dec-19,"8,590.99","8,505.40","8,606.10","8,501.71",-,1.15%,0.0114
11-Dec-19,"8,493.45","8,513.38","8,520.00","8,482.90",-,-0.22%,-0.0022
10-Dec-19,"8,511.99","8,510.64","8,529.55","8,498.71",-,-0.15%,-0.0015
9-Dec-19,"8,524.86","8,524.98","8,548.11","8,521.30",-,-0.13%,-0.0013
6-Dec-19,"8,535.72","8,489.68","8,551.20","8,489.68",-,0.87%,0.0086
5-Dec-19,"8,462.14","8,439.63","8,466.85","8,429.83",-,0.27%,0.0027
4-Dec-19,"8,439.63","8,394.72","8,453.72","8,385.68",-,0.77%,0.0076
3-Dec-19,"8,375.54","8,372.28","8,383.90","8,325.50",-,-0.79%,-0.0079
2-Dec-19,"8,442.01","8,520.34","8,520.34","8,441.01",-,-0.88%,-0.0089
29-Nov-19,"8,516.89","8,542.30","8,549.82","8,511.80",-,-0.38%,-0.0039
27-Nov-19,"8,549.76","8,527.59","8,552.13","8,515.64",-,0.47%,0.0047
26-Nov-19,"8,509.35","8,491.81","8,511.56","8,476.40",-,0.17%,0.0017
25-Nov-19,"8,494.91","8,454.37","8,499.41","8,454.00",-,0.70%,0.0070
22-Nov-19,"8,435.76","8,425.37","8,447.52","8,407.87",-,0.35%,0.0035
21-Nov-19,"8,405.99","8,436.51","8,452.09","8,392.82",-,-0.33%,-0.0033
20-Nov-19,"8,433.73","8,474.11","8,474.11","8,389.64",-,-0.48%,-0.0048
19-Nov-19,"8,474.11","8,466.10","8,489.05","8,457.67",-,0.21%,0.0021
18-Nov-19,"8,456.59","8,445.82","8,463.20","8,429.57",-,0.08%,0.0008
15-Nov-19,"8,449.94","8,438.76","8,449.99","8,426.27",-,0.49%,0.0049
14-Nov-19,"8,408.72","8,392.27","8,409.18","8,366.97",-,0.20%,0.0020
13-Nov-19,"8,392.27","8,424.74","8,424.74","8,357.08",-,-0.39%,-0.0039
12-Nov-19,"8,424.74","8,438.82","8,464.91","8,418.23",-,-0.19%,-0.0019
11-Nov-19,"8,440.78","8,414.08","8,447.88","8,406.62",-,-0.05%,-0.0005
8-Nov-19,"8,444.88","8,438.72","8,447.58","8,412.33",-,-0.16%,-0.0016
7-Nov-19,"8,458.13","8,428.78","8,494.77","8,428.78",-,0.38%,0.0038
6-Nov-19,"8,426.26","8,405.09","8,430.49","8,398.36",-,0.26%,0.0026
5-Nov-19,"8,404.24","8,425.39","8,436.42","8,386.67",-,-0.22%,-0.0022
4-Nov-19,"8,422.41","8,396.10","8,438.24","8,396.10",-,0.49%,0.0048
1-Nov-19,"8,381.58","8,335.99","8,381.79","8,335.99",-,1.06%,0.0105
31-Oct-19,"8,293.63","8,328.44","8,328.44","8,251.90",-,-0.54%,-0.0054
30-Oct-19,"8,338.65","8,329.17","8,343.47","8,272.69",-,-0.09%,-0.0009
29-Oct-19,"8,345.81","8,328.94","8,377.69","8,325.61",-,0.15%,0.0015
28-Oct-19,"8,333.12","8,329.67","8,351.20","8,328.31",-,0.27%,0.0027
25-Oct-19,"8,310.82","8,289.90","8,326.71","8,271.86",-,0.20%,0.0020
24-Oct-19,"8,294.47","8,294.06","8,310.57","8,265.56",-,0.10%,0.0010
23-Oct-19,"8,286.14","8,253.14","8,286.57","8,247.61",-,0.41%,0.0041
22-Oct-19,"8,252.41","8,293.84","8,304.65","8,249.87",-,-0.49%,-0.0049
21-Oct-19,"8,293.12","8,200.95","8,295.10","8,200.95",-,1.23%,0.0122
18-Oct-19,"8,192.23","8,177.07","8,211.70","8,170.87",-,0.17%,0.0017
17-Oct-19,"8,178.09","8,193.56","8,224.73","8,163.30",-,0.22%,0.0022
16-Oct-19,"8,160.24","8,161.73","8,177.50","8,147.08",-,-0.07%,-0.0007
15-Oct-19,"8,165.74","8,077.95","8,195.34","8,077.95",-,1.13%,0.0112
14-Oct-19,"8,074.16","8,071.36","8,078.86","8,046.19",-,-0.01%,-0.0001
11-Oct-19,"8,074.79","7,967.99","8,148.35","7,967.99",-,1.34%,0.0132
10-Oct-19,"7,967.99","7,915.21","7,998.30","7,915.21",-,0.79%,0.0078
9-Oct-19,"7,905.69","7,882.08","7,931.48","7,876.55",-,0.82%,0.0082
8-Oct-19,"7,841.07","7,902.40","7,905.71","7,835.65",-,-1.46%,-0.0148
7-Oct-19,"7,957.38","7,961.66","8,004.85","7,945.21",-,-0.39%,-0.0039
4-Oct-19,"7,988.74","7,890.03","7,992.16","7,890.03",-,1.26%,0.0125
3-Oct-19,"7,889.05","7,838.30","7,890.23","7,765.10",-,0.43%,0.0042
2-Oct-19,"7,855.66","7,999.23","7,999.23","7,827.45",-,-1.79%,-0.0183
1-Oct-19,"7,999.23","8,113.28","8,132.19","7,995.70",-,-1.44%,-0.0146
30-Sep-19,"8,115.96","8,139.17","8,143.42","8,115.24",-,-0.16%,-0.0016
27-Sep-19,"8,129.03","8,177.74","8,186.70","8,090.60",-,-0.17%,-0.0017
26-Sep-19,"8,142.75","8,143.92","8,165.49","8,124.47",-,0.03%,0.0003
25-Sep-19,"8,140.14","8,086.75","8,151.11","8,073.65",-,0.53%,0.0053
24-Sep-19,"8,097.16","8,160.93","8,189.20","8,075.05",-,-0.76%,-0.0076
23-Sep-19,"8,158.90","8,137.24","8,173.29","8,108.72",-,0.13%,0.0013
20-Sep-19,"8,148.31","8,198.96","8,218.65","8,145.62",-,-0.20%,-0.0020
19-Sep-19,"8,164.40","8,171.91","8,214.66","8,157.06",-,-0.05%,-0.0005
18-Sep-19,"8,168.58","8,154.03","8,177.01","8,117.36",-,0.04%,0.0004
17-Sep-19,"8,165.61","8,127.28","8,165.61","8,120.31",-,0.19%,0.0018
16-Sep-19,"8,150.53","8,158.61","8,158.61","8,120.17",-,-0.40%,-0.0040
13-Sep-19,"8,183.16","8,188.55","8,205.67","8,169.35",-,0.46%,0.0046
12-Sep-19,"8,145.84","8,104.95","8,166.76","8,089.48",-,0.49%,0.0049
11-Sep-19,"8,105.95","8,075.38","8,105.95","8,042.20",-,0.49%,0.0049
10-Sep-19,"8,066.35","8,049.26","8,077.87","8,006.20",-,0.24%,0.0024
9-Sep-19,"8,047.35","8,021.60","8,061.38","8,009.80",-,0.87%,0.0086
6-Sep-19,"7,978.09","7,973.59","8,002.20","7,960.58",-,0.16%,0.0016
5-Sep-19,"7,965.57","7,864.54","8,014.71","7,864.54",-,1.28%,0.0127
4-Sep-19,"7,864.54","7,833.91","7,870.31","7,829.25",-,1.18%,0.0116
3-Sep-19,"7,773.02","7,816.32","7,816.32","7,729.70",-,-0.66%,-0.0066
30-Aug-19,"7,824.31","7,832.20","7,850.95","7,795.62",-,0.29%,0.0029
29-Aug-19,"7,801.34","7,763.81","7,821.33","7,759.81",-,1.23%,0.0121
28-Aug-19,"7,706.58","7,660.26","7,717.45","7,630.62",-,0.52%,0.0051
27-Aug-19,"7,667.08","7,729.83","7,752.00","7,647.33",-,-0.53%,-0.0053
26-Aug-19,"7,707.94","7,641.88","7,708.80","7,641.88",-,0.97%,0.0096
23-Aug-19,"7,634.19","7,775.92","7,815.21","7,602.33",-,-2.13%,-0.0218
22-Aug-19,"7,800.46","7,803.84","7,827.03","7,754.46",-,0.33%,0.0032
21-Aug-19,"7,775.13","7,761.82","7,793.44","7,761.82",-,0.48%,0.0047
20-Aug-19,"7,738.23","7,818.90","7,818.90","7,737.52",-,-1.03%,-0.0104
19-Aug-19,"7,818.90","7,836.89","7,847.50","7,808.86",-,0.71%,0.0070
16-Aug-19,"7,763.93","7,670.60","7,776.68","7,670.60",-,1.57%,0.0155
15-Aug-19,"7,643.97","7,623.04","7,676.43","7,599.49",-,0.43%,0.0043
14-Aug-19,"7,610.89","7,795.60","7,795.60","7,608.97",-,-3.00%,-0.0309
13-Aug-19,"7,846.39","7,776.31","7,882.46","7,740.89",-,0.94%,0.0093
12-Aug-19,"7,773.40","7,839.10","7,841.81","7,759.37",-,-1.63%,-0.0166
9-Aug-19,"7,902.11","7,939.07","7,939.07","7,850.19",-,-0.47%,-0.0047
8-Aug-19,"7,939.07","7,815.06","7,946.08","7,815.06",-,1.59%,0.0156
7-Aug-19,"7,815.06","7,837.48","7,838.81","7,666.22",-,-0.29%,-0.0029
6-Aug-19,"7,837.73","7,732.17","7,843.97","7,732.17",-,1.37%,0.0135
5-Aug-19,"7,732.17","7,973.63","7,973.63","7,669.65",-,-3.03%,-0.0312
2-Aug-19,"7,973.63","8,005.07","8,005.07","7,898.08",-,-0.39%,-0.0039
1-Aug-19,"8,005.07","8,130.16","8,167.92","7,993.71",-,-1.54%,-0.0156
31-Jul-19,"8,130.16","8,174.81","8,195.35","8,090.00",-,-0.55%,-0.0055
30-Jul-19,"8,174.81","8,200.85","8,200.85","8,137.68",-,-0.32%,-0.0032
29-Jul-19,"8,200.85","8,235.09","8,245.68","8,198.67",-,-0.42%,-0.0042
26-Jul-19,"8,235.09","8,179.38","8,240.90","8,179.38",-,0.68%,0.0068
25-Jul-19,"8,179.38","8,237.82","8,241.11","8,164.81",-,-0.71%,-0.0071
24-Jul-19,"8,237.82","8,171.12","8,238.79","8,169.97",-,0.62%,0.0061
23-Jul-19,"8,187.37","8,114.99","8,191.07","8,114.99",-,0.89%,0.0088
22-Jul-19,"8,114.99","8,109.11","8,127.07","8,090.89",-,0.07%,0.0007
19-Jul-19,"8,109.11","8,172.43","8,184.45","8,109.08",-,-0.77%,-0.0078
18-Jul-19,"8,172.43","8,119.65","8,182.71","8,113.98",-,0.57%,0.0057
17-Jul-19,"8,125.84","8,175.47","8,179.79","8,123.60",-,-0.61%,-0.0061
16-Jul-19,"8,175.47","8,199.09","8,210.42","8,168.96",-,-0.27%,-0.0027
15-Jul-19,"8,197.40","8,223.09","8,233.81","8,183.97",-,-0.31%,-0.0031
12-Jul-19,"8,223.09","8,203.94","8,225.79","8,188.80",-,0.24%,0.0024
11-Jul-19,"8,203.59","8,184.12","8,209.99","8,178.80",-,0.24%,0.0024
10-Jul-19,"8,184.12","8,208.79","8,230.94","8,174.97",-,-0.03%,-0.0003
9-Jul-19,"8,186.89","8,168.12","8,190.38","8,128.89",-,0.23%,0.0023
8-Jul-19,"8,168.12","8,212.32","8,212.32","8,159.46",-,-0.54%,-0.0054
5-Jul-19,"8,212.37","8,202.94","8,220.83","8,158.53",-,0.21%,0.0021
3-Jul-19,"8,194.99","8,137.27","8,195.79","8,137.27",-,0.71%,0.0070
2-Jul-19,"8,137.27","8,117.11","8,143.88","8,103.82",-,0.25%,0.0025
1-Jul-19,"8,117.11","8,064.09","8,152.02","8,064.09",-,0.66%,0.0065
28-Jun-19,"8,064.09","7,983.37","8,064.38","7,983.37",-,1.01%,0.0100
27-Jun-19,"7,983.18","7,926.10","7,988.26","7,926.10",-,0.74%,0.0074
26-Jun-19,"7,924.19","7,943.18","7,976.32","7,924.02",-,-0.24%,-0.0024
25-Jun-19,"7,943.18","7,994.69","7,997.27","7,942.41",-,-0.64%,-0.0065
24-Jun-19,"7,994.69","8,013.56","8,041.98","7,989.86",-,-0.24%,-0.0024
21-Jun-19,"8,013.56","8,047.98","8,065.86","8,011.45",-,-0.58%,-0.0058
20-Jun-19,"8,060.24","8,000.73","8,068.53","7,998.19",-,0.74%,0.0074
19-Jun-19,"8,000.73","8,000.44","8,026.50","7,993.61",-,0.23%,0.0023
18-Jun-19,"7,982.07","7,926.46","8,010.35","7,926.46",-,0.96%,0.0095
17-Jun-19,"7,906.43","7,945.78","7,962.16","7,901.60",-,-0.35%,-0.0035
14-Jun-19,"7,934.06","7,924.66","7,954.19","7,898.15",-,-0.01%,-0.0001
13-Jun-19,"7,934.98","7,935.38","7,957.05","7,911.56",-,0.08%,0.0008
12-Jun-19,"7,928.81","7,971.03","7,979.08","7,919.93",-,-0.70%,-0.0071
11-Jun-19,"7,984.71","8,008.67","8,027.08","7,958.34",-,0.11%,0.0011
10-Jun-19,"7,975.70","7,979.46","8,011.40","7,973.55",-,0.47%,0.0047
7-Jun-19,"7,938.34","7,931.59","7,973.03","7,929.22",-,0.26%,0.0026
6-Jun-19,"7,917.38","7,894.26","7,936.53","7,863.53",-,0.29%,0.0029
5-Jun-19,"7,894.34","7,854.57","7,897.10","7,811.91",-,0.66%,0.0066
4-Jun-19,"7,842.60","7,690.52","7,844.94","7,690.52",-,1.98%,0.0194
3-Jun-19,"7,690.53","7,666.16","7,717.61","7,646.63",-,0.35%,0.0035
31-May-19,"7,663.98","7,671.45","7,698.07","7,640.73",-,-0.98%,-0.0099
30-May-19,"7,740.17","7,772.42","7,798.23","7,712.91",-,-0.23%,-0.0023
29-May-19,"7,757.65","7,759.02","7,766.16","7,702.61",-,-0.38%,-0.0038
28-May-19,"7,787.22","7,853.47","7,871.16","7,786.84",-,-0.86%,-0.0087
24-May-19,"7,854.83","7,835.22","7,865.10","7,822.26",-,0.81%,0.0080
23-May-19,"7,792.06","7,825.92","7,825.92","7,748.75",-,-1.19%,-0.0120
22-May-19,"7,885.91","7,891.22","7,905.33","7,874.89",-,-0.41%,-0.0041
21-May-19,"7,918.38","7,881.29","7,922.89","7,881.29",-,0.84%,0.0084
20-May-19,"7,852.08","7,838.89","7,883.28","7,830.27",-,-0.03%,-0.0003
17-May-19,"7,854.15","7,843.18","7,908.65","7,835.75",-,-0.63%,-0.0063
16-May-19,"7,903.77","7,855.04","7,940.57","7,855.04",-,0.80%,0.0079
15-May-19,"7,841.15","7,797.56","7,870.04","7,777.46",-,-0.06%,-0.0006
14-May-19,"7,845.76","7,799.68","7,892.48","7,799.00",-,0.78%,0.0077
13-May-19,"7,785.10","7,846.44","7,848.81","7,768.13",-,-2.32%,-0.0237
10-May-19,"7,969.70","7,909.86","7,988.72","7,835.72",-,0.54%,0.0054
9-May-19,"7,927.05","7,869.78","7,932.16","7,829.62",-,-0.21%,-0.0021
8-May-19,"7,943.84","7,945.42","8,006.10","7,938.32",-,-0.21%,-0.0021
7-May-19,"7,960.33","8,034.36","8,034.36","7,914.86",-,-1.69%,-0.0172
6-May-19,"8,096.85","8,153.16","8,153.16","8,023.25",-,-0.69%,-0.0070
3-May-19,"8,153.15","8,113.31","8,161.52","8,105.99",-,0.81%,0.0080
2-May-19,"8,087.61","8,090.17","8,121.19","8,045.38",-,0.01%,0.0001
1-May-19,"8,086.52","8,142.47","8,166.75","8,084.61",-,-0.63%,-0.0064
30-Apr-19,"8,138.15","8,115.88","8,142.86","8,077.10",-,0.34%,0.0034
29-Apr-19,"8,110.36","8,075.54","8,141.58","8,073.88",-,0.50%,0.0050
26-Apr-19,"8,070.20","8,015.22","8,070.23","8,009.75",-,0.84%,0.0083
25-Apr-19,"8,003.13","7,975.80","8,023.93","7,949.00",-,0.01%,0.0001
24-Apr-19,"8,002.55","8,021.39","8,021.39","7,986.19",-,-0.23%,-0.0024
23-Apr-19,"8,021.38","7,970.70","8,031.49","7,962.46",-,0.53%,0.0052
22-Apr-19,"7,979.39","7,992.95","7,992.95","7,961.23",-,-0.41%,-0.0041
18-Apr-19,"8,012.31","8,008.91","8,031.69","7,996.19",-,-0.06%,-0.0006
17-Apr-19,"8,017.13","8,031.93","8,037.23","7,978.93",-,0.09%,0.0009
16-Apr-19,"8,009.67","7,975.77","8,018.68","7,975.77",-,0.59%,0.0059
15-Apr-19,"7,962.58","7,992.39","7,992.39","7,945.22",-,-0.34%,-0.0035
12-Apr-19,"7,990.09","7,945.71","8,004.24","7,935.69",-,1.39%,0.0137
11-Apr-19,"7,880.39","7,875.22","7,905.00","7,855.62",-,0.26%,0.0026
10-Apr-19,"7,859.87","7,836.47","7,865.85","7,815.27",-,0.45%,0.0045
9-Apr-19,"7,824.83","7,859.66","7,859.66","7,812.10",-,-0.70%,-0.0071
8-Apr-19,"7,880.19","7,882.03","7,882.03","7,847.15",-,-0.02%,-0.0002
5-Apr-19,"7,882.01","7,876.88","7,889.88","7,862.44",-,0.18%,0.0018
4-Apr-19,"7,867.74","7,846.86","7,879.88","7,843.48",-,0.17%,0.0017
3-Apr-19,"7,854.61","7,829.36","7,887.17","7,829.36",-,0.32%,0.0032
2-Apr-19,"7,829.35","7,816.76","7,836.39","7,789.38",-,0.15%,0.0015
1-Apr-19,"7,817.83","7,735.38","7,821.83","7,735.38",-,1.73%,0.0170
29-Mar-19,"7,685.02","7,712.64","7,716.22","7,663.69",-,0.19%,0.0019
28-Mar-19,"7,670.79","7,633.89","7,672.23","7,603.43",-,0.46%,0.0046
27-Mar-19,"7,635.83","7,660.55","7,674.17","7,598.81",-,-0.30%,-0.0030
26-Mar-19,"7,658.69","7,626.19","7,660.23","7,606.56",-,0.94%,0.0094
25-Mar-19,"7,587.00","7,598.37","7,633.39","7,556.08",-,-0.18%,-0.0018
22-Mar-19,"7,600.71","7,719.29","7,725.25","7,589.04",-,-2.24%,-0.0229
21-Mar-19,"7,774.65","7,731.08","7,790.83","7,713.83",-,0.07%,0.0007
20-Mar-19,"7,769.24","7,855.75","7,855.75","7,765.52",-,-1.23%,-0.0125
19-Mar-19,"7,866.14","7,940.40","7,949.86","7,850.86",-,-0.51%,-0.0051
18-Mar-19,"7,906.63","7,872.27","7,918.25","7,872.27",-,0.64%,0.0063
15-Mar-19,"7,856.65","7,820.37","7,879.17","7,820.37",-,0.56%,0.0056
14-Mar-19,"7,812.62","7,796.50","7,832.15","7,788.75",-,0.23%,0.0023
13-Mar-19,"7,794.32","7,760.49","7,816.34","7,760.22",-,0.73%,0.0073
12-Mar-19,"7,737.45","7,730.54","7,755.48","7,724.47",-,0.26%,0.0026
11-Mar-19,"7,717.59","7,657.80","7,720.28","7,657.80",-,1.20%,0.0118
8-Mar-19,"7,626.35","7,573.33","7,628.83","7,563.24",-,-0.02%,-0.0002
7-Mar-19,"7,627.66","7,682.02","7,682.70","7,602.08",-,-1.00%,-0.0101
6-Mar-19,"7,704.76","7,752.44","7,761.52","7,701.97",-,-0.62%,-0.0062
5-Mar-19,"7,752.67","7,759.63","7,768.35","7,711.61",-,-0.11%,-0.0011
4-Mar-19,"7,760.93","7,798.92","7,827.46","7,699.97",-,-0.29%,-0.0029
1-Mar-19,"7,783.59","7,802.71","7,836.76","7,755.53",-,0.17%,0.0017
28-Feb-19,"7,770.10","7,779.11","7,801.60","7,766.91",-,-0.20%,-0.0020
27-Feb-19,"7,785.77","7,768.30","7,791.63","7,749.09",-,0.25%,0.0025
26-Feb-19,"7,766.56","7,752.96","7,798.05","7,741.03",-,-0.06%,-0.0006
25-Feb-19,"7,771.56","7,792.57","7,829.58","7,766.70",-,0.16%,0.0016
22-Feb-19,"7,759.29","7,757.25","7,773.19","7,741.36",-,0.14%,0.0014
21-Feb-19,"7,748.28","7,767.85","7,775.69","7,721.28",-,-0.49%,-0.0049
20-Feb-19,"7,786.28","7,754.59","7,790.18","7,748.78",-,0.39%,0.0039
19-Feb-19,"7,755.80","7,714.57","7,771.39","7,703.10",-,0.09%,0.0009
15-Feb-19,"7,749.06","7,673.01","7,749.77","7,673.01",-,1.57%,0.0155
14-Feb-19,"7,629.28","7,637.29","7,668.48","7,589.05",-,-0.66%,-0.0066
13-Feb-19,"7,679.68","7,684.86","7,726.21","7,675.40",-,0.17%,0.0017
12-Feb-19,"7,666.52","7,635.95","7,683.06","7,635.95",-,1.02%,0.0101
11-Feb-19,"7,589.08","7,602.06","7,610.36","7,572.66",-,0.08%,0.0008
8-Feb-19,"7,582.84","7,580.07","7,588.68","7,503.91",-,-0.34%,-0.0034
7-Feb-19,"7,608.83","7,636.72","7,636.72","7,559.59",-,-0.65%,-0.0065
6-Feb-19,"7,658.44","7,672.43","7,688.56","7,646.99",-,-0.38%,-0.0038
5-Feb-19,"7,687.34","7,680.16","7,687.40","7,647.20",-,0.25%,0.0025
4-Feb-19,"7,667.91","7,622.44","7,668.41","7,594.08",-,0.50%,0.0050
1-Feb-19,"7,629.47","7,611.44","7,643.82","7,600.82",-,0.21%,0.0021
31-Jan-19,"7,613.43","7,577.04","7,622.00","7,559.26",-,-0.01%,-0.0001
30-Jan-19,"7,614.06","7,566.36","7,650.24","7,550.40",-,0.76%,0.0076
29-Jan-19,"7,556.44","7,560.34","7,581.27","7,542.60",-,-0.05%,-0.0005
28-Jan-19,"7,560.56","7,529.92","7,563.78","7,509.59",-,-0.23%,-0.0023
25-Jan-19,"7,578.20","7,549.74","7,601.22","7,544.82",-,1.00%,0.0099
24-Jan-19,"7,503.11","7,470.67","7,517.41","7,461.42",-,0.23%,0.0023
23-Jan-19,"7,486.15","7,501.71","7,512.73","7,425.15",-,0.10%,0.0010
22-Jan-19,"7,478.92","7,508.75","7,520.80","7,443.12",-,-1.05%,-0.0106
18-Jan-19,"7,557.97","7,505.11","7,564.28","7,478.47",-,1.28%,0.0126
17-Jan-19,"7,462.79","7,397.97","7,483.66","7,381.97",-,0.47%,0.0047
16-Jan-19,"7,427.68","7,369.41","7,457.17","7,367.48",-,1.52%,0.0150
15-Jan-19,"7,316.26","7,252.88","7,323.07","7,243.15",-,0.63%,0.0063
14-Jan-19,"7,270.30","7,220.98","7,291.62","7,193.98",-,0.22%,0.0022
11-Jan-19,"7,254.57","7,223.05","7,262.60","7,185.77",-,0.14%,0.0014
10-Jan-19,"7,244.73","7,190.50","7,252.47","7,167.69",-,0.44%,0.0043
9-Jan-19,"7,213.24","7,188.96","7,227.87","7,155.84",-,0.62%,0.0061
8-Jan-19,"7,168.94","7,168.05","7,190.57","7,103.57",-,0.55%,0.0054
7-Jan-19,"7,129.97","7,101.55","7,176.20","7,075.68",-,0.41%,0.0041
4-Jan-19,"7,100.74","6,971.19","7,120.94","6,971.19",-,3.02%,0.0293
3-Jan-19,"6,892.38","6,972.94","6,972.94","6,885.34",-,-1.45%,-0.0147
2-Jan-19,"6,993.58","6,889.38","7,005.46","6,870.28",-,0.35%,0.0034
31-Dec-18,"6,969.48","6,952.08","6,989.69","6,894.67",-,0.64%,0.0064
28-Dec-18,"6,925.20","6,951.00","6,998.69","6,898.70",-,0.15%,0.0015
27-Dec-18,"6,914.92","6,803.24","6,915.17","6,700.73",-,0.58%,0.0058
26-Dec-18,"6,874.85","6,631.41","6,876.45","6,561.21",-,3.99%,0.0384
24-Dec-18,"6,610.76","6,696.84","6,729.37","6,610.73",-,-2.02%,-0.0206
21-Dec-18,"6,746.93","6,876.44","6,973.30","6,733.60",-,-2.06%,-0.0211
20-Dec-18,"6,889.02","6,922.49","6,982.41","6,845.74",-,-0.89%,-0.0089
19-Dec-18,"6,950.60","7,047.59","7,142.15","6,915.70",-,-1.26%,-0.0128
18-Dec-18,"7,039.39","7,079.89","7,139.10","7,011.45",-,0.07%,0.0007
17-Dec-18,"7,034.61","7,131.78","7,169.53","7,008.29",-,-1.63%,-0.0165
14-Dec-18,"7,151.01","7,163.19","7,213.10","7,135.11",-,-0.89%,-0.0090
13-Dec-18,"7,215.17","7,253.12","7,273.22","7,196.81",-,-0.22%,-0.0022
12-Dec-18,"7,231.38","7,271.39","7,319.94","7,230.44",-,0.59%,0.0058
11-Dec-18,"7,189.25","7,306.28","7,343.22","7,169.97",-,-0.79%,-0.0080
10-Dec-18,"7,246.57","7,310.29","7,313.61","7,141.22",-,-1.21%,-0.0123
7-Dec-18,"7,335.65","7,454.65","7,517.80","7,304.77",-,-1.68%,-0.0170
6-Dec-18,"7,460.63","7,369.43","7,461.25","7,264.78",-,-0.50%,-0.0050
4-Dec-18,"7,497.83","7,742.45","7,742.83","7,482.80",-,-3.56%,-0.0369
3-Dec-18,"7,774.50","7,804.98","7,822.34","7,730.57",-,0.79%,0.0078
30-Nov-18,"7,713.77","7,665.25","7,725.57","7,655.68",-,0.40%,0.0040
29-Nov-18,"7,682.69","7,707.41","7,723.26","7,657.16",-,-0.71%,-0.0072
28-Nov-18,"7,737.71","7,612.94","7,739.81","7,574.05",-,1.86%,0.0183
27-Nov-18,"7,596.05","7,566.39","7,605.28","7,558.73",-,0.03%,0.0003
26-Nov-18,"7,593.75","7,525.53","7,608.69","7,525.53",-,1.67%,0.0165
23-Nov-18,"7,468.83","7,480.44","7,511.69","7,458.92",-,-0.74%,-0.0074
21-Nov-18,"7,524.16","7,521.88","7,599.08","7,500.05",-,0.52%,0.0052
20-Nov-18,"7,484.96","7,553.64","7,558.08","7,471.74",-,-1.89%,-0.0193
19-Nov-18,"7,629.24","7,664.24","7,677.73","7,581.32",-,-0.51%,-0.0051
16-Nov-18,"7,668.30","7,630.07","7,690.98","7,599.97",-,0.14%,0.0014
15-Nov-18,"7,657.68","7,555.03","7,665.43","7,512.02",-,0.70%,0.0069
14-Nov-18,"7,604.51","7,708.81","7,724.09","7,538.31",-,-0.79%,-0.0079
13-Nov-18,"7,664.94","7,636.77","7,720.24","7,636.77",-,0.59%,0.0058
